word,spanish,range,lastUpdated,id
referred,referido,2362
edward,Edward,2363
calling,vocación,2364
pennsylvania,Pensilvania,2365
valuable,valioso,2366
alexander,Alejandro,2367
steel,acero,2368
charges,cargos,2369
containing,que contiene,2370
target,objetivo,2371
includes,incluir,2372
nearby,cercano,2373
interference,interferencia,2374
mounted,montado,2375
cup,taza,2376
intended,destinado,2377
brain,cerebro,2378
qualities,cualidades,2379
offers,oferta,2380
february,febrero,2381
riding,equitación,2382
lucy,Lucy,2383
contain,contener,2384
expenditures,gastos,2385
meat,carne,2386
watson,Watson,2387
elsewhere,en otra parte,2388
prime,principal,2389
ballet,ballet,2390
cast,elenco,2391
approached,se acercó,2392
angry,enojado,2393
universal,universal,2394
terrible,horrible,2395
medium,medio,2396
diameter,diámetro,2397
discovery,descubrimiento,2398
ice,hielo,2399
curve,curva,2400
mold,moho,2401
burden,carga,2402
listed,listado,2403
warning,advertencia,2404
considerably,importantemente,2405
mostly,principalmente,2406
amounts,cantidades,2407
admitted,aceptado,2408
errors,errores,2409
wisdom,sabiduría,2410
opinions,opiniones,2411
asia,Asia,2412
continuous,continuo,2413
seeking,buscando,2414
origin,origen,2415
acres,acres,2416
changing,cambio,2417
confusion,confusión,2418
hundreds,cientos,2419
developments,acontecimiento,2420
enjoy,disfrutar,2421
fired,despedido,2422
younger,más joven,2423
helping,ración,2424
pounds,libras,2425
accomplished,logrado,2426
lies,mentiras,2427
suffering,sufrimiento,2428
lovely,hermoso,2429
snake,serpiente,2430
fun,divertido,2431
sale,venta,2432
driven,impulsado,2433
spirits,espíritu,2434
agent,agente,2435
collected,coleccionado,2436
extensive,extenso,2437
path,camino,2438
climbed,subió,2439
pilot,piloto,2440
shoes,zapatos,2441
mobile,móvil,2442
tables,mesas,2443
expensive,caro,2444
adam,Adán,2445
arranged,organizado,2446
volumes,volúmenes,2447
answers,respuestas,2448
confused,confundido,2449
contribute,contribuir,2450
recognition,reconocimiento,2451
brush,cepillar,2452
manchester,Manchester,2453
odd,extraño,2454
hans,Hans,2455
slaves,esclavos,2456
washing,lavado,2457
oxygen,oxígeno,2458
thickness,espesor,2459
mama,mamá,2460
believes,cree,2461
mental,mental,2462
liquor,espíritu,2463
republic,república,2464
lawyer,abogado,2465
insisted,insistió,2466
technology,tecnología,2467
bureau,oficina,2468
route,ruta,2469
explanation,explicación,2470
core,centro,2471
dealing,relación comercial,2472
rapid,rápido,2473
salary,salario,2474
saved,guardado,2475
transportation,transporte,2476
reader,lector,2477
external,externo,2478
pace,paso,2479
recorded,grabado,2480
iron,hierro,2481
flying,vuelo,2482
dirt,suciedad,2483
switch,cambiar,2484
concerns,preocupaciones,2485
separated,apartado,2486
tour,recorrido,2487
dancing,baile,2488
comfort,comodidad,2489
consists,consiste,2490
warfare,guerra,2491
ships,barcos,2492
investment,inversión,2493
coat,abrigo,2494
raw,crudo,2495
occur,ocurrir,2496
reaching,alcance,2497
grown,crecido,2498
marketing,marketing,2499
resulting,resultante,2500
tend,tender,2501
drama,drama,2502
heads,cabezales,2503
identification,identificación,2504
lifted,levantado,2505
catch,atrapar,2506
mountains,montañas,2507
recreation,recreación,2508
heaven,cielo,2509
readily,fácilmente,2510
porch,porche,2511
cloth,paño,2512
darkness,oscuridad,2513
whenever,cuando sea,2514
emotions,emociones,2515
environment,ambiente,2516
appointed,fijado,2517
prison,prisión,2518
obtain,obtener,2519
urban,urbano,2520
smooth,liso,2521
holds,agujeros,2522
excess,exceso,2523
waters,aguas,2524
reply,responder,2525
unlike,a diferencia de,2526
reduction,reducción,2527
comment,comentario,2528
replaced,reemplazado,2529
nineteenth,decimonoveno,2530
ease,facilidad,2531
throw,tirar,2532
suffered,sufrió,2533
threat,amenaza,2534
demanded,exigido,2535
lots,lotes,2536
crossed,cruzado,2537
wire,cable,2538
muscle,músculo,2539
anybody,cualquiera,2540
golden,dorado,2541
hardy,resistente,2542
anne,ana,2543
wages,salarios,2544
hate,odiar,2545
increasingly,cada vez más,2546
bag,bolsa,2547
bound,atado,2548
express,expresar,2549
regional,regional,2550
pride,orgullo,2551
engineer,ingeniero,2552
adams,adams,2553
sufficiently,suficientemente,2554
distinguished,distinguido,2555
reflected,reflejado,2556
reactions,reacciones,2557
varying,diverso,2558
varied,variado,2559
weapon,arma,2560
journal,diario,2561
touched,tocado,2562
guns,pistolas,2563
exists,existe,2564
editorial,editorial,2565
seeds,semillas,2566
possibilities,posibilidad,2567
civilization,civilización,2568
distinct,distinto,2569
particles,partículas,2570
skill,habilidad,2571
rachel,Rachel,2572
cooling,enfriamiento,2573
anxiety,ansiedad,2574
linda,linda,2575
opposed,opuesto,2576
proposal,propuesta,2577
storage,almacenamiento,2578
representatives,representantes,2579
teach,enseñar,2580
societies,sociedad,2581
constantly,constantemente,2582
removal,eliminación,2583
communities,comunidades,2584
vice,vicio,2585
sell,vender,2586
visited,visitado,2587
writes,escritura,2588
rough,bruto,2589
steady,estable,2590
spending,gasto,2591
distinction,distinción,2592
francisco,Francisco,2593
carl,carl,2594
arc,arco,2595
comparable,comparable,2596
rare,extraño,2597
continues,continúa,2598
favorite,favorito,2599
sake,beneficio,2600
display,mostrar,2601
brothers,hermanos,2602
queen,reina,2603
downtown,centro,2604
restaurant,restaurante,2605
pleased,complacido,2606
institution,institución,2607
assumption,suposición,2608
seed,semilla,2609
bread,pan,2610
match,fósforo,2611
musicians,Músicos,2612
remaining,restante,2613
pike,lucio,2614
shift,cambio,2615
participation,participación,2616
virtually,prácticamente,2617
limits,límites,2618
psychological,psicológico,2619
funny,divertido,2620
fed,alimentado,2621
smoke,fumar,2622
involves,imponer,2623
rarely,casi nunca,2624
whereas,mientras,2625
describe,describir,2626
tissue,tejido,2627
henrietta,Henrietta,2628
kate,Kate,2629
combined,conjunto,2630
exception,excepción,2631
regarding,acerca de,2632
highway,carretera,2633
approved,aprobado,2634
personally,personalmente,2635
customers,clientes,2636
composed,compuesto,2637
senator,senador,2638
legislative,legislativo,2639
dependent,dependiente,2640
afford,poder pagar,2641
atlantic,atlántico,2642
dean,decano,2643
neighbors,vecinos,2644
happens,ocurrir,2645
walter,Walter,2646
democrats,demócrata,2647
languages,lenguas,2648
goals,objetivos,2649
orleans,Orleans,2650
decide,decidir,2651
notion,noción,2652
laboratory,laboratorio,2653
illinois,Illinois,2654
proof,prueba,2655
existed,existió,2656
bob,chelín,2657
grace,gracia,2658
missed,omitido,2659
prominent,prominente,2660
thoroughly,minuciosamente,2661
shared,compartido,2662
talent,talento,2663
studying,estudiando,2664
handsome,elegante,2665
automatic,automático,2666
burned,quemado,2667
permanent,permanente,2668
observations,observaciones,2669
drawing,dibujo,2670
winston,Winston,2671
desegregation,desegregación,2672
guidance,guía,2673
improvement,mejora,2674
treasury,tesorería,2675
presumably,presumiblemente,2676
bars,verja,2677
brings,trayera,2678
papa,papá,2679
indicates,indica,2680
discover,descubrir,2681
painted,pintado,2682
intense,intenso,2683
tool,herramienta,2684
necessity,necesidad,2685
eleven,once,2686
shouted,gritó,2687
focus,enfocar,2688
stepped,paso,2689
finger,dedo,2690
conscience,conciencia,2691
criticism,crítica,2692
thrown,lanzado,2693
glance,mirada,2694
regions,regiones,2695
stranger,extraño,2696
joy,alegría,2697
pope,papa,2698
e,mi,2699
atoms,átomos,2700
visual,visual,2701
parallel,paralelo,2702
shear,cortar,2703
rode,montar,2704
legislature,legislatura,2705
authorities,autoridades,2706
estimate,estimar,2707
lawrence,Lawrence,2708
acts,hechos,2709
improve,mejorar,2710
rayburn,rayburn,2711
cooperation,cooperación,2712
communists,comunistas,2713
neutral,neutral,2714
determination,determinación,2715
deeply,profundamente,2716
assured,seguro,2717
attractive,atractivo,2718
transfer,transferir,2719
represents,representa,2720
colleges,universidad,2721
joint,articulación,2722
mississippi,Misisipí,2723
severe,severo,2724
introduction,introducción,2725
emergency,emergencia,2726
striking,llamativo,2727
trials,juicio,2728
self,ser,2729
gained,ganado,2730
contributed,contribuido,2731
mad,enojado,2732
magazine,revista,2733
forever,para siempre,2734
mystery,misterio,2735
tv,televisor,2736
selection,selección,2737
code,código,2738
anywhere,en cualquier lugar,2739
furniture,muebles,2740
agents,agentes,2741
derived,derivado,2742
revealed,reveló,2743
provisions,provisiones,2744
guest,invitado,2745
allotment,asignación,2746
satisfactory,satisfactorio,2747
controlled,revisado,2748
finish,finalizar,2749
maturity,madurez,2750
concert,concierto,2751
comedy,comedia,2752
stick,palo,2753
sleeping,durmiendo,2754
listening,escuchando,2755
soldier,soldado,2756
holes,agujeros,2757
recall,recordar,2758
mankind,humanidad,2759
destroyed,destruido,2760
hydrogen,hidrógeno,2761
furthermore,además,2762
objectives,objetivos,2763
inch,pulgada,2764
defined,definido,2765
handling,manejo,2766
mayor,alcalde,2767
candidates,candidatos,2768
specifically,específicamente,2769
scheduled,programado,2770
accounts,cuentas,2771
districts,distritos,2772
serving,servicio,2773
leaned,inclinado,2774
experimental,experimental,2775
tonight,esta noche,2776
track,pista,2777
r,riñonal,2778
simultaneously,simultáneamente,2779
handed,entregado,2780
copy,Copiar,2781
glad,contento,2782
thompson,thompson,2783
paul,Pablo,2784
newspapers,periódicos,2785
sharply,bruscamente,2786
experts,expertos,2787
reception,recepción,2788
temple,templo,2789
fifth,quinto,2790
robinson,Robinson,2791
ohio,Ohio,2792
cotton,algodón,2793
attempts,intentos,2794
sudden,repentino,2795
bringing,trayectoria,2796
sister,hermana,2797
foundation,base,2798
ears,orejas,2799
japan,Japón,2800
palace,palacio,2801
arrangements,preparativos,2802
corresponding,correspondiente,2803
consumer,consumidor,2804
definition,definición,2805
processing,tratamiento,2806
turns,vueltas,2807
random,aleatorio,2808
piano,piano,2809
relationships,relaciones,2810
knees,rodillas,2811
briefly,brevemente,2812
pressures,presiones,2813
represent,representar,2814
agricultural,agrícola,2815
instant,instante,2816
pleasant,agradable,2817
inevitably,inevitablemente,2818
regardless,a pesar de todo,2819
voices,voces,2820
thyroid,tiroides,2821
destruction,destrucción,2822
sacred,sagrado,2823
clouds,nubes,2824
forgotten,Olvidado,2825
contains,contiene,2826
primitive,primitivo,2827
organic,orgánico,2828
axis,eje,2829
onset,comienzo,2830
n,norte,2831
thanks,gracias,2832
banks,bancos,2833
roberts,robe,2834
effectively,eficazmente,2835
skills,habilidades,2836
strongly,fuertemente,2837
mood,ánimo,2838
tremendous,enorme,2839
deeper,Más adentro,2840
assure,asegurar,2841
authorized,autorizado,2842
fail,fallar,2843
definite,definido,2844
navy,marina de guerra,2845
reserve,reservar,2846
edges,bordes,2847
feature,característica,2848
stronger,más fuerte,2849
signed,firmado,2850
delivered,entregado,2851
resulted,resultado,2852
roy,roy,2853
outstanding,pendiente,2854
formation,formación,2855
illustrated,ilustrado,2856
contribution,contribución,2857
push,empujar,2858
supper,cena,2859
gate,puerta,2860
magic,magia,2861
swimming,nadar,2862
susan,Susan,2863
chose,elegir,2864
harbor,puerto,2865
innocent,inocente,2866
atom,átomo,2867
release,liberar,2868
spoken,hablado,2869
plot,trama,2870
survey,encuesta,2871
profession,profesión,2872
male,masculino,2873
cleaning,limpieza,2874
accompanied,acompañado,2875
belong,pertenecer,2876
colonel,coronel,2877
serves,porción,2878
chicken,pollo,2879
fool,tonto,2880
edition,edición,2881
noise,ruido,2882
drunk,ebrio,2883
hurt,herir,2884
illusion,espejismo,2885
occasional,ocasional,2886
comfortable,cómodo,2887
enormous,enorme,2888
admit,admitir,2889
holmes,Holmes,2890
stomach,estómago,2891
readers,Lectores,2892
distant,distante,2893
aim,apuntar,2894
paint,pintar,2895
foam,espuma,2896
constructed,construido,2897
blocks,bloques,2898
devices,dispositivos,2899
tested,Probado,2900
mixed,mezclado,2901
species,especies,2902
images,imágenes,2903
questionnaire,cuestionario,2904
staining,manchas,2905
attended,asistió,2906
assistant,asistente,2907
jackson,Jackson,2908
automatically,automáticamente,2909
license,licencia,2910
printed,impreso,2911
wise,inteligente,2912
football,fútbol americano,2913
extension,extensión,2914
visiting,visitante,2915
scholarship,beca,2916
moves,movimientos,2917
affected,afectado,2918
intention,intención,2919
challenge,desafío,2920
sees,visión,2921
jim,Jim,2922
filling,relleno,2923
guide,guía,2924
normally,normalmente,2925
cash,dinero,2926
industries,industrias,2927
schedule,cronograma,2928
bomb,bomba,2929
multiple,múltiple,2930
lying,mintiendo,2931
satisfied,satisfecho,2932
doors,puertas,2933
peoples,pueblo,2934
error,error,2935
tough,difícil,2936
maris,maris,2937
cards,tarjetas,2938
thank,agradecer,2939
peter,péter,2940
baker,panadero,2941
fellowship,compañerismo,2942
paintings,pinturas,2943
supplied,suministrado,2944
camera,cámara,2945
sympathy,compasión,2946
f,F,2947
crew,multitud,2948
equipped,equipado,2949
managed,administrado,2950
kinds,tipo,2951
occupied,ocupado,2952
outlook,perspectiva,2953
classic,clásico,2954
characters,personajes,2955
substantially,sustancialmente,2956
worship,culto,2957
visitors,visitantes,2958
desirable,deseable,2959
conclusions,conclusiones,2960
patients,pacientes,2961
hurry,apurarse,2962
spanish,español,2963
shadow,sombra,2964
stored,almacenado,2965
beings,seres,2966
columns,columnas,2967
scientists,científicos,2968
dressed,vestido,2969
similarly,similarmente,2970
host,anfitrión,2971
accuracy,exactitud,2972
variable,variable,2973
smiling,sonriente,2974
symbols,símbolo,2975
forty,cuarenta,2976
ratio,relación,2977
coating,revestimiento,2978
dirty,sucio,2979
binomial,binomio,2980
atlanta,Atlanta,2981
urged,impuesto,2982
counties,condados,2983
wednesday,miércoles,2984
meanwhile,mientras tanto,2985
harry,acosar,2986
revenue,ganancia,2987
sounded,sonó,2988
clark,aclarar,2989
bench,banco,2990
latest,el último,2991
nationalism,nacionalismo,2992
crime,delito,2993
vehicle,vehículo,2994
stores,víveres,2995
retired,jubilado,2996
lumber,maderas,2997
preserve,preservar,2998
sympathetic,simpático,2999
returning,que regresa,3000
virgin,virgen,3001
owners,propietarios,3002
row,fila,3003
meets,encuentro,3004
performed,realizado,3005
knee,rodilla,3006
yard,patio,3007
claimed,reclamado,3008
pat,palmadita,3009
jumped,salto,3010
beer,cerveza,3011
jane,jane,3012
wear,tener puesto,3013
bombs,bombas,3014
stanley,stanley,3015
affect,afectar,3016
grade,calificación,3017
tape,cinta,3018
eggs,huevos,3019
fruit,fruta,3020
sciences,ciencias,3021
installed,instalado,3022
yield,producir,3023
presently,ahora,3024
probability,probabilidad,3025
routine,rutina,3026
output,producción,3027
adjustment,ajuste,3028
dignity,dignidad,3029
height,altura,3030
calm,calma,3031
sad,triste,3032
isolated,aislado,3033
washed,lavado,3034
consequences,consecuencias,3035
accurate,preciso,3036
producing,productor,3037
prepare,preparar,3038
instructions,instrucciones,3039
phenomenon,fenómeno,3040
tongue,lengua,3041
waste,desperdiciar,3042
pont,pont,3043
symbolic,simbólico,3044
disappeared,desapareció,3045
calculated,calculado,3046
fish,pez,3047
context,contexto,3048
myth,mito,3049
worried,preocupado,3050
patent,patentar,3051
sequence,secuencia,3052
matsuo,matsuo,3053
protect,proteger,3054
candidate,candidato,3055
alternative,alternativa,3056
shortly,dentro de poco,3057
smell,oler,3058
dispute,disputar,3059
sending,envío,3060
senior,sénior,3061
receiving,recepción,3062
tied,atado,3063
presidential,presidencial,3064
genuine,genuino,3065
facing,frente a,3066
canada,Canadá,3067
raising,levantamiento,3068
harvard,cosecha,3069
exposed,expuesto,3070
clerk,oficinista,3071
suggestion,sugerencia,3072
blame,culpa,3073
financing,financiación,3074
bigger,más grande,3075
reporters,reporteros,3076
johnson,Johnson,3077
badly,gravemente,3078
currently,actualmente,3079
samuel,samuel,3080
sentence,oración,3081
lee,sotavento,3082
realistic,realista,3083
net,neto,3084
golf,golf,3085
arrangement,acuerdo,3086
logical,lógico,3087
owned,de propiedad,3088
metropolitan,metropolitano,3089
thereby,así,3090
worst,el peor,3091
bus,autobús,3092
folk,gente,3093
sing,cantar,3094
roles,roles,3095
tells,dice,3096
crazy,loco,3097
sugar,azúcar,3098
duties,deberes,3099
decades,décadas,3100
vary,variar,3101
roll,rollo,3102
visible,visible,3103
emotion,emoción,3104
seldom,rara vez,3105
swept,barrido,3106
suitable,adecuado,3107
hunting,caza,3108
italy,Italia,3109
lists,liza,3110
corn,maíz,3111
mechanical,mecánico,3112
quarter,cuarto,3113
mistake,error,3114
returns,devolución,3115
frequent,frecuente,3116
ocean,océano,3117
phrase,frase,3118
fallen,caído,3119
tears,lágrimas,3120
dying,muriendo,3121
openly,abiertamente,3122
bent,doblado,3123
tools,herramientas,3124
tends,atiende,3125
reasonably,razonablemente,3126
findings,recomendaciones,3127
divine,divino,3128
stretched,estirado,3129
abstract,abstracto,3130
keys,llaves,3131
measurement,medición,3132
pencil,lápiz,3133
elected,elegido,3134
filed,archivado,3135
succeeded,tener éxito,3136
rejected,rechazado,3137
thursday,jueves,3138
missing,desaparecido,3139
gift,regalo,3140
favorable,favorable,3141
guilt,culpa,3142
involving,involucrante,3143
benefits,beneficios,3144
matching,pareo,3145
fate,destino,3146
affair,amorío,3147
fewer,menos,3148
naval,naval,3149
prince,príncipe,3150
stems,tallos,3151
examine,examinar,3152
advised,aconsejado,3153
charter,carta,3154
presentation,presentación,3155
campus,campus,3156
interview,entrevista,3157
owner,dueño,3158
classical,clásico,3159
branches,sucursales,3160
admission,admisión,3161
harmony,armonía,3162
determining,determinante,3163
accident,accidente,3164
strictly,estrictamente,3165
blow,explotar,3166
andy,Andy,3167
unfortunately,desafortunadamente,3168
damage,daño,3169
rice,arroz,3170
performances,actuaciones,3171
drill,perforar,3172
leads,dirige,3173
fly,volar,3174
branch,rama,3175
lunch,almuerzo,3176
bride,novia,3177
artistic,artístico,3178
nights,noches,3179
presents,regalos,3180
jacket,chaqueta,3181
attempted,atentado,3182
parked,Estacionado,3183
survive,sobrevivir,3184
funeral,funeral,3185
alert,alerta,3186
massive,masivo,3187
violent,violento,3188
engineers,ingenieros,3189
burst,explosión,3190
farmers,agricultores,3191
adjusted,equilibrado,3192
symphony,sinfonía,3193
substance,sustancia,3194
wash,lavar,3195
precise,preciso,3196
inevitable,inevitable,3197
grave,tumba,3198
demonstrated,demostrado,3199
equation,ecuación,3200
scheme,esquema,3201
catholics,católicos,3202
namely,a saber,3203
swift,rápido,3204
connected,conectado,3205
suffer,sufrir,3206
tragic,trágico,3207
falling,descendente,3208
rector,rector,3209
poland,Polonia,3210
quantity,cantidad,3211
bone,hueso,3212
prokofieff,prokofieff,3213
healthy,saludable,3214
mountain,montaña,3215
slavery,esclavitud,3216
chlorine,cloro,3217
thermal,térmico,3218
pathology,patología,3219
jess,cadena,3220
inadequate,inadecuado,3221
lacking,carente,3222
elaborate,elaborar,3223
williams,Williams,3224
howard,Howard,3225
debate,debate,3226
shouting,gritos,3227
discussions,discusiones,3228
spots,manchas,3229
castro,castro,3230
gesture,gesto,3231
concluded,Concluido,3232
falls,caídas,3233
factory,fábrica,3234
awareness,conciencia,3235
partner,pareja,3236
loans,préstamos,3237
universities,universidades,3238
remarked,cometido,3239
transition,transición,3240
effectiveness,eficacia,3241
depending,dependiente,3242
covering,cubierta,3243
harold,Harold,3244
temporary,temporario,3245
mills,fábrica,3246
kids,niños,3247
mud,lodo,3248
indians,Indios,3249
van,furgoneta,3250
romantic,romántico,3251
wedding,boda,3252
eastern,oriental,3253
salvation,salvación,3254
covers,cubiertas,3255
excitement,excitación,3256
household,familiar,3257
promote,promover,3258
collective,colectivo,3259
efficient,eficiente,3260
missiles,misiles,3261
survival,supervivencia,3262
fishing,pesca,3263
museum,museo,3264
variation,variación,3265
chandler,velero,3266
stuff,cosa,3267
poets,poetas,3268
gathered,reunido,3269
remote,remoto,3270
confronted,confrontado,3271
testing,pruebas,3272
initiative,iniciativa,3273
eating,comiendo,3274
coal,carbón,3275
cooking,cocinando,3276
slipped,resbaló,3277
weak,débil,3278
courage,coraje,3279
reflection,reflexión,3280
circles,círculos,3281
conception,concepción,3282
gardens,jardines,3283
crowded,atestado,3284
naked,desnudo,3285
farther,más lejos,3286
plastic,plástico,3287
electronics,electrónica,3288
gorton,Gorton,3289
skywave,onda ionosférica,3290
emission,emisión,3291
scotty,escocés,3292
damn,maldición,3293
curt,brusco,3294
protected,protegido,3295
starts,comienzo,3296
tossed,arrojado,3297
conservative,conservador,3298
reducing,reduciendo,3299
ruled,gobernó,3300
finance,finanzas,3301
allowing,permitido,3302
mainly,principalmente,3303
territory,territorio,3304
extraordinary,extraordinario,3305
enterprise,empresa,3306
remark,observación,3307
panel,panel,3308
consequently,como consecuencia,3309
defeat,fracaso,3310
involve,involucrar,3311
kansas,Kansas,3312
knocked,golpeado,3313
identical,idéntico,3314
mature,maduro,3315
winning,victorioso,3316
checked,comprobado,3317
bird,pájaro,3318
seventh,séptimo,3319
dave,dave,3320
barely,apenas,3321
helps,ayuda,3322
movies,cine,3323
dancer,bailarín,3324
heading,título,3325
pacific,Pacífico,3326
secondary,secundario,3327
strain,cepa,3328
fourteen,catorce,3329
ending,final,3330
letting,dejando,3331
successfully,exitosamente,3332
dancers,bailarines,3333
fallout,polvillo radiactivo,3334
studio,estudio,3335
juniors,juniors,3336
maid,mucama,3337
decline,rechazar,3338
recording,grabación,3339
parking,aparcamiento,3340
structures,estructuras,3341
selling,venta,3342
colored,de colores,3343
competitive,competitivo,3344
lightly,ligeramente,3345
trail,camino,3346
tube,tubo,3347
beef,carne de res,3348
christianity,cristianismo,3349
poetic,poético,3350
films,películas,3351
gallery,galería,3352
russians,rusos,3353
troubled,preocupado,3354
muscles,musculatura,3355
extend,extender,3356
outer,exterior,3357
markets,mercados,3358
density,densidad,3359
respectively,respectivamente,3360
softly,suavemente,3361
shock,choque,3362
horn,bocina,3363
invariably,invariablemente,3364
ceiling,techo,3365
articles,artículos,3366
considerations,consideraciones,3367
perfectly,perfectamente,3368
counter,encimera,3369
pages,páginas,3370
composer,compositor,3371
frequencies,frecuencias,3372
accordingly,respectivamente,3373
locking,cierre,3374
gently,suavemente,3375
basement,sótano,3376
evaluation,evaluación,3377
plastics,plástica,3378
saline,salina,3379
widespread,generalizado,3380
voting,votación,3381
felix,Felix,3382
representing,representante,3383
sponsored,patrocinado,3384
worker,obrero,3385
medicine,medicamento,3386
absolute,absoluto,3387
doctors,Doctores,3388
allies,aliados,3389
directions,instrucciones,3390
reform,reforma,3391
instances,instancias,3392
expert,experto,3393
sheets,hojas,3394
replace,reemplazar,3395
gay,gay,3396
islands,islas,3397
split,dividir,3398
suspect,sospechar,3399
graduate,graduado,3400
fence,cerca,3401
suspended,suspendido,3402
franklin,Franklin,3403
louisiana,Luisiana,3404
lane,carril,3405
sacrifice,sacrificio,3406
et,en,3407
network,red,3408
johnny,Johnny,3409
eddie,eddie,3410
dates,fechas,3411
cuts,cortes,3412
reveal,revelar,3413
nowhere,en ningún lugar,3414
comments,comentario,3415
locked,bloqueado,3416
ranging,rango,3417
controls,control,3418
strip,banda,3419
alex,Alex,3420
dealers,traficantes,3421
excessive,excesivo,3422
buying,comprar,3423
associations,asociaciones,3424
era,era,3425
virtue,virtud,3426
dreams,sueños,3427
secure,seguro,3428
sharpe,afilado,3429
impressed,impresionado,3430
historian,historiador,3431
listened,Escuché,3432
crucial,crucial,3433
propaganda,propaganda,3434
deliberately,deliberadamente,3435
measuring,medición,3436
hoping,esperante,3437
surprising,sorprendente,3438
complicated,complicado,3439
occurrence,aparición,3440
preceding,anterior,3441
skilled,experto,3442
radical,radical,3443
citizen,ciudadano,3444
slave,esclavo,3445
altogether,en total,3446
purely,puramente,3447
frontier,frontera,3448
dimensions,dimensiones,3449
root,raíz,3450
blanket,frazada,3451
encountered,encontrado,3452
consequence,consecuencia,3453
consciousness,conciencia,3454
flux,flujo,3455
shakespeare,Shakespeare,3456
cried,lloró,3457
mixture,mezcla,3458
asleep,dormido,3459
concentrated,concentrado,3460
meal,comida,3461
stable,estable,3462
stem,provenir,3463
carbon,carbón,3464
grinned,sonrió,3465
unconscious,inconsciente,3466
dartmouth,dartmouth,3467
sovereign,soberano,3468
miriam,Miriam,3469
woodruff,madera,3470
fees,honorarios,3471
divorce,divorcio,3472
republicans,republicanos,3473
sherman,sherman,3474
argued,discutió,3475
tea,té,3476
extending,extensión,3477
utility,utilidad,3478
lieutenant,teniente,3479
proposals,propuestas,3480
questioned,cuestionado,3481
modest,modesto,3482
contributions,contribuciones,3483
mighty,poderoso,3484
ignored,ignorado,3485
morse,morse,3486
allied,aliado,3487
perform,llevar a cabo,3488
transferred,transferido,3489
false,FALSO,3490
guilty,culpable,3491
merit,mérito,3492
brooklyn,Brooklyn,3493
ethical,ético,3494
recovery,recuperación,3495
sons,hijos,3496
builder,constructor,3497
threatened,amenazado,3498
testament,testamento,3499
volunteers,voluntarios,3500
players,jugadores,3501
ann,Ana,3502
mickey,mickey,3503
silver,plata,3504
belt,cinturón,3505
shots,disparos,3506
trips,viajes,3507
exciting,emocionante,3508
entertainment,entretenimiento,3509
movie,película,3510
albert,Albert,3511
tasks,tareas,3512
unions,sindicatos,3513
encouraged,motivado,3514
suburban,suburbano,3515
signals,señales,3516
barn,granero,3517
sewage,aguas residuales,3518
jet,chorro,3519
drying,el secado,3520
lesson,lección,3521
furnish,proporcionar,3522
creating,creación,3523
morality,moralidad,3524
fabrics,telas,3525
stars,estrellas,3526
residence,residencia,3527
delight,deleitar,3528
theatre,teatro,3529
subsequent,posterior,3530
jurisdiction,jurisdicción,3531
poured,vertido,3532
vigorous,vigoroso,3533
argue,argumentar,3534
applying,aplicando,3535
prestige,prestigio,3536
bare,desnudo,3537
sang,cantar,3538
helpful,útil,3539
precious,precioso,3540
constitute,constituir,3541
magnitude,magnitud,3542
solutions,soluciones,3543
lighted,iluminado,3544
suggests,sugerencias,3545
shapes,formas,3546
anxious,ansioso,3547
glasses,anteojos,3548
cow,vaca,3549
apparatus,aparato,3550
scenes,escena,3551
petitioner,peticionario,3552
eternal,eterno,3553
shorts,bermudas,3554
proportion,proporción,3555
regulations,regulaciones,3556
reminded,recordado,3557
ecumenical,ecuménico,3558
samples,muestras,3559
commonly,comúnmente,3560
ear,oreja,3561
electron,electrón,3562
pressed,apretado,3563
perception,percepción,3564
examination,examen,3565
carleton,carletón,3566
bronchial,bronquial,3567
brannon,brannón,3568
appointment,cita,3569
responses,respuestas,3570
enthusiasm,entusiasmo,3571
newly,recién,3572
harris,Harris,3573
calendar,calendario,3574
absent,ausente,3575
innocence,inocencia,3576
meetings,reuniones,3577
diplomatic,diplomático,3578
southeast,sudeste,3579
specified,especificado,3580
profit,ganancia,3581
municipal,municipal,3582
demonstrate,demostrar,3583
gathering,reunión,3584
exclusive,exclusivo,3585
irish,irlandés,3586
encounter,encontrar,3587
expanding,en expansión,3588
losing,vencido,3589
formerly,antes,3590
compare,comparar,3591
examined,examinado,3592
roosevelt,roosevelt,3593
yankees,Yankees,3594
arise,surgir,3595
prize,premio,3596
wound,herida,3597
hal,Hal,3598
talents,prendas,3599
african,africano,3600
santa,Santa,3601
dining,comida,3602
journey,viaje,3603
ladies,señoras,3604
freight,transporte,3605
maintaining,mantenimiento,3606
designs,diseños,3607
marks,marcas,3608
promptly,inmediatamente,3609
witness,testigo,3610
fled,huido,3611
cloud,nube,3612
upstairs,piso superior,3613
dawn,amanecer,3614
commander,comandante,3615
communications,comunicación,3616
quarters,cuarteles,3617
rendered,prestado,3618
convention,convención,3619
mechanism,mecanismo,3620
surfaces,superficie,3621
satisfaction,satisfacción,3622
offering,ofrenda,3623
pound,libra,3624
tons,montones,3625
closing,cierre,3626
colony,colonia,3627
warmth,calor,3628
shade,sombra,3629
discuss,conversar,3630
peculiar,peculiar,3631
paused,en pausa,3632
folklore,folklore,3633
tight,ajustado,3634
sand,arena,3635
happening,acontecimiento,3636
textile,textil,3637
mines,minas,3638
libraries,bibliotecas,3639
limitations,limitaciones,3640
